%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1640845782506249418,0,789.0,694.0,1023.0,922.0
1640845782617405792,0,787.0,693.0,1023.0,921.0
1640845782714426311,0,784.0,697.0,1019.0,923.0
1640845782810252483,0,791.0,690.0,1023.0,924.0
1640845782921053612,0,784.0,693.0,1023.0,926.0
1640845783017406748,0,789.0,693.0,1023.0,924.0
1640845783115584802,0,787.0,694.0,1023.0,923.0
1640845783227515051,0,788.0,693.0,1023.0,928.0
1640845783320707146,0,787.0,693.0,1023.0,925.0
1640845783416813784,0,783.0,698.0,1018.0,942.0
1640845783528215814,0,790.0,686.0,1023.0,939.0
1640845783624331779,0,784.0,693.0,1021.0,937.0
1640845783721221702,0,791.0,692.0,1023.0,938.0
1640845783831865305,0,788.0,690.0,1023.0,934.0
1640845783928236134,0,786.0,696.0,1021.0,934.0
1640845784024905262,0,789.0,692.0,1023.0,934.0
1640845784135514933,0,785.0,694.0,1022.0,936.0
1640845784232188251,0,789.0,692.0,1023.0,925.0
1640845784327573555,0,787.0,692.0,1023.0,926.0
1640845784439042580,0,784.0,698.0,1020.0,930.0
1640845784535865492,0,790.0,690.0,1023.0,922.0
1640845784631534648,0,784.0,695.0,1023.0,927.0
1640845784742732862,0,786.0,693.0,1023.0,931.0
1640845784839155109,0,786.0,693.0,1023.0,937.0
1640845784950480371,0,784.0,694.0,1020.0,938.0
1640845785046516112,0,785.0,695.0,1023.0,935.0
1640845785142727355,0,787.0,693.0,1023.0,935.0
1640845785254174419,0,786.0,691.0,1020.0,947.0
1640845785350094231,0,787.0,691.0,1023.0,937.0
1640845785446894242,0,786.0,698.0,1019.0,939.0
1640845785557897302,0,786.0,692.0,1023.0,934.0
1640845785654409206,0,784.0,693.0,1023.0,934.0
1640845785750548078,0,787.0,692.0,1022.0,934.0
1640845785861505462,0,786.0,691.0,1023.0,930.0
1640845785957957576,0,783.0,694.0,1021.0,932.0
1640845786054283780,0,788.0,691.0,1023.0,936.0
1640845786165131094,0,782.0,694.0,1023.0,932.0
1640845786261261537,0,786.0,694.0,1021.0,939.0
1640845786359051480,0,789.0,692.0,1023.0,942.0
1640845786468712719,0,787.0,695.0,1021.0,940.0
1640845786565705519,0,791.0,693.0,1023.0,934.0
1640845786661822063,0,783.0,694.0,1021.0,945.0
1640845786772582314,0,791.0,690.0,1023.0,933.0
1640845786869226777,0,785.0,696.0,1020.0,939.0
1640845786965229294,0,788.0,690.0,1023.0,937.0
1640845787081418140,0,784.0,697.0,1018.0,940.0
1640845787172771720,0,786.0,692.0,1023.0,933.0
1640845787268262047,0,786.0,691.0,1022.0,943.0
1640845787379785440,0,786.0,693.0,1023.0,938.0
1640845787475740652,0,786.0,694.0,1020.0,942.0
1640845787571665425,0,787.0,692.0,1023.0,935.0
1640845787683266020,0,785.0,695.0,1020.0,943.0
1640845787779683843,0,786.0,691.0,1023.0,937.0
1640845787876123634,0,788.0,692.0,1021.0,939.0
1640845787987040257,0,786.0,693.0,1023.0,930.0
1640845788083890541,0,788.0,693.0,1023.0,934.0
1640845788179452095,0,789.0,694.0,1021.0,934.0
1640845788290824591,0,790.0,693.0,1023.0,941.0
1640845788387765996,0,790.0,693.0,1023.0,935.0
1640845788482805735,0,783.0,692.0,1023.0,938.0
1640845788594376613,0,784.0,695.0,1023.0,933.0
1640845788690517095,0,796.0,690.0,1022.0,932.0
1640845788802132638,0,789.0,693.0,1020.0,940.0
1640845788899580042,0,795.0,690.0,1023.0,932.0
1640845788995035825,0,788.0,692.0,1023.0,932.0
1640845789107509446,0,785.0,695.0,1020.0,932.0
1640845789201984343,0,790.0,694.0,1023.0,927.0
1640845789298528799,0,785.0,695.0,1021.0,935.0
1640845789409403156,0,789.0,689.0,1023.0,934.0
1640845789505601805,0,786.0,696.0,1021.0,939.0
1640845789602222328,0,786.0,691.0,1023.0,929.0
1640845789713209166,0,793.0,691.0,1022.0,938.0
1640845789810036404,0,788.0,693.0,1023.0,935.0
1640845789905202561,0,790.0,693.0,1023.0,942.0
1640845790016726043,0,788.0,693.0,1023.0,936.0
1640845790113427625,0,791.0,691.0,1023.0,938.0
1640845790209429979,0,783.0,695.0,1023.0,943.0
1640845790320482978,0,791.0,691.0,1023.0,944.0
1640845790417420856,0,787.0,697.0,1018.0,948.0
1640845790513396974,0,787.0,693.0,1023.0,941.0
1640845790624128999,0,790.0,693.0,1023.0,948.0
1640845790721297318,0,792.0,693.0,1020.0,941.0
1640845790816380282,0,795.0,690.0,1023.0,945.0
1640845790927951098,0,789.0,697.0,1020.0,938.0
1640845791025055734,0,792.0,692.0,1023.0,939.0
1640845791120252355,0,792.0,692.0,1023.0,933.0
1640845791231865797,0,789.0,697.0,1020.0,939.0
1640845791328125738,0,796.0,693.0,1022.0,933.0
1640845791439320666,0,792.0,696.0,1022.0,942.0
1640845791535549003,0,791.0,696.0,1020.0,943.0
1640845791631492707,0,790.0,693.0,1023.0,941.0
1640845791729514830,0,791.0,690.0,1023.0,932.0
1640845791838871613,0,788.0,695.0,1023.0,931.0
1640845791935950858,0,784.0,696.0,1017.0,938.0
1640845792046704918,0,789.0,692.0,1023.0,924.0
1640845792142965950,0,793.0,690.0,1023.0,927.0
1640845792243554072,0,791.0,691.0,1022.0,931.0
1640845792350350037,0,794.0,693.0,1023.0,930.0
1640845792446794633,0,789.0,692.0,1022.0,939.0
1640845792543103940,0,788.0,694.0,1023.0,934.0
1640845792653870085,0,793.0,691.0,1023.0,932.0
1640845792750720067,0,787.0,693.0,1019.0,945.0
1640845792846664008,0,789.0,693.0,1023.0,939.0
1640845792957517485,0,799.0,691.0,1023.0,936.0
1640845793056327181,0,790.0,695.0,1022.0,935.0
1640845793150206685,0,792.0,693.0,1023.0,942.0
1640845793261248496,0,793.0,691.0,1023.0,921.0
1640845793357987281,0,789.0,698.0,1019.0,941.0
1640845793453341482,0,791.0,693.0,1023.0,941.0
1640845793564937746,0,794.0,692.0,1023.0,940.0
1640845793661144790,0,779.0,693.0,1020.0,943.0
1640845793757764227,0,789.0,691.0,1023.0,935.0
1640845793868526462,0,785.0,693.0,1022.0,937.0
1640845793966505554,0,783.0,693.0,1023.0,936.0
1640845794061030665,0,791.0,693.0,1023.0,928.0
1640845794172300845,0,786.0,691.0,1023.0,932.0
1640845794269138822,0,787.0,691.0,1021.0,943.0
1640845794364912200,0,786.0,694.0,1023.0,942.0
1640845794475913888,0,795.0,692.0,1023.0,937.0
1640845794572292639,0,789.0,692.0,1023.0,940.0
1640845794668207639,0,788.0,692.0,1020.0,936.0
1640845794779812152,0,790.0,693.0,1021.0,934.0
1640845794876469576,0,791.0,692.0,1023.0,935.0
1640845794971879292,0,791.0,691.0,1021.0,952.0
1640845795083346833,0,787.0,695.0,1023.0,941.0
1640845795180176248,0,788.0,692.0,1023.0,934.0
1640845795275677875,0,798.0,692.0,1023.0,933.0
1640845795387094187,0,783.0,697.0,1015.0,939.0
1640845795483733619,0,785.0,694.0,1022.0,942.0
1640845795594775232,0,789.0,693.0,1022.0,938.0
1640845795690756629,0,793.0,692.0,1023.0,940.0
1640845795787425761,0,791.0,701.0,1019.0,942.0
1640845795898326207,0,785.0,695.0,1019.0,939.0
1640845795994467550,0,789.0,691.0,1023.0,937.0
1640845796091228041,0,793.0,691.0,1023.0,945.0
1640845796202255818,0,802.0,692.0,1023.0,939.0
1640845796298073508,0,789.0,695.0,1023.0,936.0
1640845796394292377,0,788.0,694.0,1023.0,937.0
