%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1640776835805275288,0,1023.0,692.0,1023.0,842.0
1640776835916281904,0,1022.0,694.0,1023.0,843.0
1640776836013181799,0,1022.0,694.0,1023.0,846.0
1640776836110230771,0,1023.0,694.0,1023.0,841.0
1640776836219873838,0,1023.0,693.0,1023.0,843.0
1640776836316765264,0,1023.0,692.0,1023.0,842.0
1640776836412133977,0,1023.0,693.0,1023.0,840.0
1640776836523444893,0,1023.0,692.0,1023.0,839.0
1640776836619928665,0,1022.0,693.0,1023.0,836.0
1640776836715952008,0,1022.0,694.0,1023.0,838.0
1640776836827067874,0,1023.0,694.0,1023.0,839.0
1640776836923598361,0,1023.0,694.0,1023.0,836.0
1640776837034712557,0,1022.0,694.0,1023.0,835.0
1640776837130907764,0,1022.0,695.0,1023.0,832.0
1640776837227111367,0,1023.0,694.0,1023.0,834.0
